instance_id,run_name,run_version,model,reasoning_effort,inference_mode,paper_compliant,score,resolved,almost_resolved,evaluator_problem,error_code,n_system_errors,n_warnings,n_resolved_tests,n_tests,calls,wall_clock_seconds,estimated_cost_usd,host_system,host_machine,docker_cpus,docker_memory,pricing_source,prompt,prompt_path,prompt_sha256
esubaalew__run.0fb9dec,cpx62-miniswecompat-xhigh-20260517T094700Z-esubaalew-run,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8217821782178217,False,False,False,,0,0,996,1212,75,760,3.7652,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
eudoxia0__hashcards.48aa136,cpx62-miniswecompat-xhigh-20260517T094700Z-eudoxia0-hashcards,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8292443572129539,False,False,False,,0,0,845,1019,128,1081,7.1188,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
facebook__zstd.1168da0,cpx62-miniswecompat-xhigh-20260517T094700Z-facebook-zstd,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.696270853778214,False,False,False,,0,0,1419,2038,77,821,4.5443,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
facebookresearch__fasttext.1142dc4,cpx62-miniswecompat-xhigh-20260517T094700Z-facebookresearch-fasttext,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.7916666666666666,False,False,False,,0,0,247,312,88,930,4.297,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
ffmpeg__ffmpeg.360a402,cpx62-miniswecompat-xhigh-20260517T094700Z-ffmpeg-ffmpeg,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.09901639344262295,False,False,False,,0,0,302,3050,83,794,5.3396,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
filosottile__age.706dfc1,cpx62-miniswecompat-xhigh-20260517T094700Z-filosottile-age,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.4511834319526627,False,False,False,,0,0,305,676,113,1445,9.8259,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
foriequal0__git-trim.07c2f50,cpx62-miniswecompat-xhigh-20260517T094700Z-foriequal0-git-trim,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.7131630648330058,False,False,False,,0,0,363,509,71,776,4.0893,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
gabotechs__dep-tree.60a95a2,cpx62-miniswecompat-xhigh-20260517T094700Z-gabotechs-dep-tree,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.6797687861271676,False,False,False,,0,0,588,865,67,787,3.798,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
ggreer__the_silver_searcher.a61f178,cpx62-miniswecompat-xhigh-20260517T094700Z-ggreer-the_silver_searcher,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.5298804780876494,False,False,True,,0,0,532,1004,85,802,5.1803,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
git-bahn__git-graph.87b4473,cpx62-miniswecompat-xhigh-20260517T094700Z-git-bahn-git-graph,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.0,False,False,True,seed_git_failed,0,0,0,568,96,1123,6.0696,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
go-critic__go-critic.9aea378,cpx62-miniswecompat-xhigh-20260517T094700Z-go-critic-go-critic,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.4198782961460446,False,False,False,,0,0,207,493,64,999,4.7245,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
google__brotli.b3dc9cc,cpx62-miniswecompat-xhigh-20260517T094700Z-google-brotli,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.2494331065759637,False,False,False,,0,0,110,441,64,726,4.0097,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
gromacs__gromacs.665ea4c,cpx62-miniswecompat-xhigh-20260517T094700Z-gromacs-gromacs,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.13975903614457832,False,False,False,,0,0,174,1245,43,542,3.1292,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
guumaster__hostctl.d6d9699,cpx62-miniswecompat-xhigh-20260517T094700Z-guumaster-hostctl,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.9181731684110371,False,False,False,,0,0,965,1051,121,1048,7.5119,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
hairyhenderson__gomplate.05eb3aa,cpx62-miniswecompat-xhigh-20260517T094700Z-hairyhenderson-gomplate,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.6948051948051948,False,False,False,,0,0,2033,2926,131,1633,9.5967,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
halitechallenge__halite.822cfb6,cpx62-miniswecompat-xhigh-20260517T094700Z-halitechallenge-halite,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.68,False,False,False,,0,0,187,275,75,781,4.3141,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
hatoo__oha.8dc6349,cpx62-miniswecompat-xhigh-20260517T094700Z-hatoo-oha,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8387096774193549,False,False,False,,0,0,754,899,107,994,6.2126,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
hooklift__gowsdl.2a06cec,cpx62-miniswecompat-xhigh-20260517T094700Z-hooklift-gowsdl,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.7979539641943734,False,False,False,,0,0,312,391,64,1016,5.0868,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
hpjansson__chafa.dd4d4c1,cpx62-miniswecompat-xhigh-20260517T094700Z-hpjansson-chafa-attempt-3,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.1641636457793889,False,False,False,,0,0,317,1931,94,1058,5.8527,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
htop-dev__htop.523600b,cpx62-miniswecompat-xhigh-20260517T094700Z-htop-dev-htop,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.961038961038961,False,True,False,,0,0,666,693,49,544,2.8137,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
hush-shell__hush.560c33a,cpx62-miniswecompat-xhigh-20260517T094700Z-hush-shell-hush,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.11990008326394672,False,False,False,,0,0,144,1201,112,1134,6.3885,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
incu6us__goimports-reviser.81bd549,cpx62-miniswecompat-xhigh-20260517T094700Z-incu6us-goimports-reviser,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8109161793372319,False,False,False,,0,0,416,513,83,862,4.4594,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
ip7z__7zip.839151e,cpx62-miniswecompat-xhigh-20260517T094700Z-ip7z-7zip,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.4228187919463087,False,False,False,,0,0,441,1043,75,727,4.939,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
ismaelgv__rnr.fc0733b,cpx62-miniswecompat-xhigh-20260517T094700Z-ismaelgv-rnr,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8989751098096632,False,False,False,,0,0,614,683,112,989,5.911,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
isona__dirble.e2dea9f,cpx62-miniswecompat-xhigh-20260517T094700Z-isona-dirble,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.7520891364902507,False,False,False,,0,0,540,718,77,797,3.7413,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
ivanceras__svgbob.6d00ad9,cpx62-miniswecompat-xhigh-20260517T094700Z-ivanceras-svgbob,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.4025423728813559,False,False,False,,0,0,190,472,72,677,3.472,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
jarun__nnn.cb2c535,cpx62-miniswecompat-xhigh-20260517T094700Z-jarun-nnn,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.9811320754716981,False,True,False,,0,0,468,477,73,656,3.7094,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
jesseduffield__lazygit.1d0db51,cpx62-miniswecompat-xhigh-20260517T094700Z-jesseduffield-lazygit,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.5403508771929825,False,False,False,,0,0,462,855,88,991,6.5849,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
jgm__pandoc.5caad90,cpx62-miniswecompat-xhigh-20260517T094700Z-jgm-pandoc,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.17004590665646518,False,False,False,,0,0,889,5228,91,1285,6.3837,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
jhspetersson__fselect.c3559ca,cpx62-miniswecompat-xhigh-20260517T094700Z-jhspetersson-fselect,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.6751203852327448,False,False,False,,0,0,2103,3115,95,1045,6.5984,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
johanneskaufmann__html-to-markdown.3006818,cpx62-miniswecompat-xhigh-20260517T094700Z-johanneskaufmann-html-to-markdown,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.0384180790960452,False,False,False,,0,0,34,885,90,836,4.5421,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
johnkerl__miller.8d85b46,cpx62-miniswecompat-xhigh-20260517T094700Z-johnkerl-miller,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.320694131311061,False,False,False,,0,0,4694,14637,97,1288,7.0969,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
jonas__tig.8334123,cpx62-miniswecompat-xhigh-20260517T094700Z-jonas-tig,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8411097099621689,False,False,False,,0,0,1334,1586,62,629,3.0824,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
jqlang__jq.b33a763,cpx62-miniswecompat-xhigh-20260517T094700Z-jqlang-jq,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.7399538866930171,False,False,False,,0,0,4493,6072,132,1305,7.6085,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
jrnxf__thokr.09375ef,cpx62-miniswecompat-xhigh-20260517T094700Z-jrnxf-thokr,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.701123595505618,False,False,False,,0,0,312,445,54,554,2.563,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
junegunn__fzf.b56d614,cpx62-miniswecompat-xhigh-20260517T094700Z-junegunn-fzf,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8213132400430571,False,False,False,,0,0,1526,1858,90,971,6.1167,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
kaushiksrini__parqeye.8072121,cpx62-miniswecompat-xhigh-20260517T094700Z-kaushiksrini-parqeye,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.6722338204592901,False,False,False,,0,0,322,479,60,819,3.968,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
kisielk__errcheck.dacab89,cpx62-miniswecompat-xhigh-20260517T094700Z-kisielk-errcheck,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.5894428152492669,False,False,False,,0,0,201,341,69,1013,4.8968,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
konradsz__igrep.aa75630,cpx62-miniswecompat-xhigh-20260517T094700Z-konradsz-igrep,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.7532467532467533,False,False,False,,0,0,290,385,55,537,2.5059,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
ksxgithub__parallel-disk-usage.96978ed,cpx62-miniswecompat-xhigh-20260517T094700Z-ksxgithub-parallel-disk-usage,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8097928436911488,False,False,False,,0,0,430,531,82,1054,5.7182,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
kyoh86__richgo.313114f,cpx62-miniswecompat-xhigh-20260517T094700Z-kyoh86-richgo,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8663003663003663,False,False,False,,0,0,473,546,83,615,3.4972,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
kyoheiu__felix.95df390,cpx62-miniswecompat-xhigh-20260517T094700Z-kyoheiu-felix,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8844621513944223,False,False,False,,0,0,444,502,67,635,3.3015,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
lfos__calcurse.49180d5,cpx62-miniswecompat-xhigh-20260517T094700Z-lfos-calcurse,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.7342342342342343,False,False,False,,0,0,489,666,62,723,5.4309,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
lh3__seqtk.94e7070,cpx62-miniswecompat-xhigh-20260517T094700Z-lh3-seqtk,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.6993006993006993,False,False,False,,0,0,300,429,71,777,3.8773,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
lua__lua.c6b4848,cpx62-miniswecompat-xhigh-20260517T094700Z-lua-lua-attempt-2,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.7593423019431988,False,False,False,,0,0,1016,1338,108,1008,6.4892,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
luajit__luajit.a553b3d,cpx62-miniswecompat-xhigh-20260517T094700Z-luajit-luajit,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.7121671722278395,False,False,False,,0,0,2113,2967,135,1212,7.692,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
lymphatus__caesium-clt.a529b2e,cpx62-miniswecompat-xhigh-20260517T094700Z-lymphatus-caesium-clt,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.9391304347826087,False,False,False,,0,0,540,575,77,849,4.438,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
lz4__lz4.1519f46,cpx62-miniswecompat-xhigh-20260517T094700Z-lz4-lz4,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8201871657754011,False,False,False,,0,0,1227,1496,34,578,1.9469,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
madler__pigz.fe4894f,cpx62-miniswecompat-xhigh-20260517T094700Z-madler-pigz,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.9314079422382672,False,False,False,,0,0,774,831,91,789,4.7416,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
mfridman__tparse.2416b4b,cpx62-miniswecompat-xhigh-20260517T094700Z-mfridman-tparse,20260517T094700Z,gpt-5.5,xhigh,mini-swe-compatible-nointernet,False,0.8329411764705882,False,False,False,,0,0,354,425,107,808,5.6356,Linux,x86_64,16,30g,https://developers.openai.com/api/docs/models/gpt-5.5,Mini-SWE-Compatible No Internet,prompt/mini-swe-compatible-nointernet/,78be3d42ed7efe84f5ed66a4ae175a428db4afbc0e1a03f048fd94c8e4e31853
